ID,duration,wav,wav_format,wav_opts
noise-free-sound-0366_366,4.049,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0366.wav,wav,
noise-free-sound-0367_367,1.044875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0367.wav,wav,
noise-free-sound-0368_368,1.6456875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0368.wav,wav,
noise-free-sound-0369_369,4.049,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0369.wav,wav,
noise-free-sound-0370_370,72.2546875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0370.wav,wav,
noise-free-sound-0371_371,21.28,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0371.wav,wav,
noise-free-sound-0372_372,22.88875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0372.wav,wav,
noise-free-sound-0373_373,3.234625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0373.wav,wav,
noise-free-sound-0374_374,0.7430625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0374.wav,wav,
noise-free-sound-0375_375,0.75,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0375.wav,wav,
noise-free-sound-0376_376,5.0866875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0376.wav,wav,
noise-free-sound-0377_377,8.986125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0377.wav,wav,
noise-free-sound-0378_378,22.2824375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0378.wav,wav,
noise-free-sound-0379_379,6.9893125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0379.wav,wav,
noise-free-sound-0380_380,0.144,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0380.wav,wav,
noise-free-sound-0381_381,44.2775625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0381.wav,wav,
noise-free-sound-0382_382,60.552,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0382.wav,wav,
noise-free-sound-0383_383,32.904,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0383.wav,wav,
noise-free-sound-0384_384,178.211375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0384.wav,wav,
noise-free-sound-0385_385,8.408375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0385.wav,wav,
noise-free-sound-0386_386,26.7350625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0386.wav,wav,
noise-free-sound-0387_387,5.96025,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0387.wav,wav,
noise-free-sound-0388_388,4.382375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0388.wav,wav,
noise-free-sound-0389_389,13.7295,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0389.wav,wav,
noise-free-sound-0390_390,15.7635,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0390.wav,wav,
noise-free-sound-0391_391,23.391,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0391.wav,wav,
noise-free-sound-0392_392,13.221,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0392.wav,wav,
noise-free-sound-0393_393,5.5379375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0393.wav,wav,
noise-free-sound-0394_394,23.72,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0394.wav,wav,
noise-free-sound-0395_395,7.73225,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0395.wav,wav,
noise-free-sound-0396_396,9.7959375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0396.wav,wav,
noise-free-sound-0397_397,45.328,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0397.wav,wav,
noise-free-sound-0398_398,44.8800625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0398.wav,wav,
noise-free-sound-0399_399,16.9025,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0399.wav,wav,
noise-free-sound-0400_400,14.86075,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0400.wav,wav,
noise-free-sound-0401_401,10.3515625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0401.wav,wav,
noise-free-sound-0402_402,29.6705625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0402.wav,wav,
noise-free-sound-0403_403,13.009,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0403.wav,wav,
noise-free-sound-0404_404,19.040375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0404.wav,wav,
noise-free-sound-0405_405,2.306875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0405.wav,wav,
noise-free-sound-0406_406,19.8315,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0406.wav,wav,
noise-free-sound-0407_407,2.9594375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0407.wav,wav,
noise-free-sound-0408_408,15.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0408.wav,wav,
noise-free-sound-0409_409,8.6186875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0409.wav,wav,
noise-free-sound-0410_410,1.1808125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0410.wav,wav,
noise-free-sound-0411_411,2.3625625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0411.wav,wav,
noise-free-sound-0412_412,2.624875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0412.wav,wav,
noise-free-sound-0413_413,21.995125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0413.wav,wav,
noise-free-sound-0414_414,28.3785,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0414.wav,wav,
noise-free-sound-0415_415,6.624,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0415.wav,wav,
noise-free-sound-0416_416,14.9700625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0416.wav,wav,
noise-free-sound-0417_417,10.1516875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0417.wav,wav,
noise-free-sound-0418_418,40.99575,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0418.wav,wav,
noise-free-sound-0419_419,11.9901875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0419.wav,wav,
noise-free-sound-0420_420,0.8214375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0420.wav,wav,
noise-free-sound-0421_421,3.3698125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0421.wav,wav,
noise-free-sound-0422_422,9.1626875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0422.wav,wav,
noise-free-sound-0423_423,12.25,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0423.wav,wav,
noise-free-sound-0424_424,16.666125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0424.wav,wav,
noise-free-sound-0425_425,1.410625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0425.wav,wav,
noise-free-sound-0426_426,3.89225,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0426.wav,wav,
noise-free-sound-0427_427,21.995125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0427.wav,wav,
noise-free-sound-0428_428,18.622375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0428.wav,wav,
noise-free-sound-0429_429,24.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0429.wav,wav,
noise-free-sound-0430_430,67.2,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0430.wav,wav,
noise-free-sound-0431_431,22.9355,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0431.wav,wav,
noise-free-sound-0432_432,22.2540625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0432.wav,wav,
noise-free-sound-0433_433,42.2370625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0433.wav,wav,
noise-free-sound-0434_434,21.528,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0434.wav,wav,
noise-free-sound-0435_435,5.27675,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0435.wav,wav,
noise-free-sound-0436_436,51.2120625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0436.wav,wav,
noise-free-sound-0437_437,1.19,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0437.wav,wav,
noise-free-sound-0438_438,7.52325,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0438.wav,wav,
noise-free-sound-0439_439,30.7875625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0439.wav,wav,
noise-free-sound-0440_440,4.1883125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0440.wav,wav,
noise-free-sound-0441_441,45.568,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0441.wav,wav,
noise-free-sound-0442_442,76.0721875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0442.wav,wav,
noise-free-sound-0443_443,42.24,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0443.wav,wav,
noise-free-sound-0444_444,20.2478125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0444.wav,wav,
noise-free-sound-0445_445,18.3901875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0445.wav,wav,
noise-free-sound-0446_446,31.416,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0446.wav,wav,
noise-free-sound-0447_447,28.5779375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0447.wav,wav,
noise-free-sound-0448_448,0.574,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0448.wav,wav,
noise-free-sound-0449_449,4.7380625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0449.wav,wav,
noise-free-sound-0450_450,16.1713125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0450.wav,wav,
noise-free-sound-0451_451,44.04,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0451.wav,wav,
noise-free-sound-0452_452,17.8445625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0452.wav,wav,
noise-free-sound-0453_453,0.9404375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0453.wav,wav,
noise-free-sound-0454_454,41.885,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0454.wav,wav,
noise-free-sound-0455_455,168.2695,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0455.wav,wav,
noise-free-sound-0456_456,28.96325,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0456.wav,wav,
noise-free-sound-0457_457,44.3666875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0457.wav,wav,
noise-free-sound-0458_458,20.7055625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0458.wav,wav,
noise-free-sound-0459_459,40.3069375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0459.wav,wav,
noise-free-sound-0460_460,13.104,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0460.wav,wav,
noise-free-sound-0461_461,53.3406875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0461.wav,wav,
noise-free-sound-0462_462,18.76375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0462.wav,wav,
noise-free-sound-0463_463,15.1105625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0463.wav,wav,
noise-free-sound-0464_464,8.0831875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0464.wav,wav,
noise-free-sound-0465_465,9.007375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0465.wav,wav,
noise-free-sound-0466_466,13.9530625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0466.wav,wav,
noise-free-sound-0467_467,14.1738125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0467.wav,wav,
noise-free-sound-0468_468,23.12375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0468.wav,wav,
noise-free-sound-0469_469,10.7805,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0469.wav,wav,
noise-free-sound-0470_470,4.757375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0470.wav,wav,
noise-free-sound-0471_471,7.915125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0471.wav,wav,
noise-free-sound-0472_472,94.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0472.wav,wav,
noise-free-sound-0473_473,9.11675,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0473.wav,wav,
noise-free-sound-0474_474,35.935,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0474.wav,wav,
noise-free-sound-0475_475,36.3624375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0475.wav,wav,
noise-free-sound-0476_476,9.5608125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0476.wav,wav,
noise-free-sound-0477_477,15.124875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0477.wav,wav,
noise-free-sound-0478_478,8.5195,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0478.wav,wav,
noise-free-sound-0479_479,3.715625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0479.wav,wav,
noise-free-sound-0480_480,35.2898125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0480.wav,wav,
noise-free-sound-0481_481,7.907875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0481.wav,wav,
noise-free-sound-0482_482,13.5314375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0482.wav,wav,
noise-free-sound-0483_483,22.5959375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0483.wav,wav,
noise-free-sound-0484_484,10.6318125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0484.wav,wav,
noise-free-sound-0485_485,10.8930625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0485.wav,wav,
noise-free-sound-0486_486,6.4098125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0486.wav,wav,
noise-free-sound-0487_487,1.9301875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0487.wav,wav,
noise-free-sound-0488_488,5.656875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0488.wav,wav,
noise-free-sound-0489_489,62.8613125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0489.wav,wav,
noise-free-sound-0490_490,12.9799375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0490.wav,wav,
noise-free-sound-0491_491,1.544125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0491.wav,wav,
noise-free-sound-0492_492,20.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0492.wav,wav,
noise-free-sound-0493_493,14.02775,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0493.wav,wav,
noise-free-sound-0494_494,56.05875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0494.wav,wav,
noise-free-sound-0495_495,18.2066875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0495.wav,wav,
noise-free-sound-0496_496,5.97325,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0496.wav,wav,
noise-free-sound-0497_497,302.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0497.wav,wav,
noise-free-sound-0498_498,5.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0498.wav,wav,
noise-free-sound-0499_499,7.889,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0499.wav,wav,
noise-free-sound-0500_500,34.374875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0500.wav,wav,
noise-free-sound-0501_501,12.0079375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0501.wav,wav,
noise-free-sound-0502_502,73.2,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0502.wav,wav,
noise-free-sound-0503_503,5.0648125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0503.wav,wav,
noise-free-sound-0504_504,58.0034375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0504.wav,wav,
noise-free-sound-0505_505,9.373875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0505.wav,wav,
noise-free-sound-0506_506,24.58125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0506.wav,wav,
noise-free-sound-0507_507,1.1199375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0507.wav,wav,
noise-free-sound-0508_508,7.319875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0508.wav,wav,
noise-free-sound-0509_509,10.79725,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0509.wav,wav,
noise-free-sound-0510_510,19.845125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0510.wav,wav,
noise-free-sound-0511_511,4.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0511.wav,wav,
noise-free-sound-0512_512,3.78775,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0512.wav,wav,
noise-free-sound-0513_513,10.7885625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0513.wav,wav,
noise-free-sound-0514_514,5.329,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0514.wav,wav,
noise-free-sound-0515_515,4.075125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0515.wav,wav,
noise-free-sound-0516_516,1.0991875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0516.wav,wav,
noise-free-sound-0517_517,9.962,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0517.wav,wav,
noise-free-sound-0518_518,18.7820625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0518.wav,wav,
noise-free-sound-0519_519,33.5935,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0519.wav,wav,
noise-free-sound-0520_520,12.5,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0520.wav,wav,
noise-free-sound-0521_521,7.0008125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0521.wav,wav,
noise-free-sound-0522_522,79.2853125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0522.wav,wav,
noise-free-sound-0523_523,8.424,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0523.wav,wav,
noise-free-sound-0524_524,22.6495,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0524.wav,wav,
noise-free-sound-0525_525,0.9583125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0525.wav,wav,
noise-free-sound-0526_526,1.4186875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0526.wav,wav,
noise-free-sound-0527_527,9.3093125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0527.wav,wav,
noise-free-sound-0528_528,3.06975,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0528.wav,wav,
noise-free-sound-0529_529,1.8594375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0529.wav,wav,
noise-free-sound-0530_530,7.7573125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0530.wav,wav,
noise-free-sound-0531_531,46.7388125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0531.wav,wav,
noise-free-sound-0532_532,6.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0532.wav,wav,
noise-free-sound-0533_533,37.91875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0533.wav,wav,
noise-free-sound-0534_534,17.477625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0534.wav,wav,
noise-free-sound-0535_535,18.137625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0535.wav,wav,
noise-free-sound-0536_536,0.69275,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0536.wav,wav,
noise-free-sound-0537_537,12.1733125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0537.wav,wav,
noise-free-sound-0538_538,0.5738125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0538.wav,wav,
noise-free-sound-0539_539,1.515125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0539.wav,wav,
noise-free-sound-0540_540,3.0040625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0540.wav,wav,
noise-free-sound-0541_541,16.37875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0541.wav,wav,
noise-free-sound-0542_542,8.224,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0542.wav,wav,
noise-free-sound-0543_543,4.356,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0543.wav,wav,
noise-free-sound-0544_544,107.064,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0544.wav,wav,
noise-free-sound-0545_545,31.07325,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0545.wav,wav,
noise-free-sound-0546_546,117.6240625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0546.wav,wav,
noise-free-sound-0547_547,4.848875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0547.wav,wav,
noise-free-sound-0548_548,8.2024375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0548.wav,wav,
