ID,duration,wav,wav_format,wav_opts
speech-librivox-0037_36,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_36.wav,wav,
speech-librivox-0037_37,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_37.wav,wav,
speech-librivox-0037_38,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_38.wav,wav,
speech-librivox-0037_39,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_39.wav,wav,
speech-librivox-0037_40,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_40.wav,wav,
speech-librivox-0037_41,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_41.wav,wav,
speech-librivox-0037_42,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_42.wav,wav,
speech-librivox-0037_43,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_43.wav,wav,
speech-librivox-0037_44,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_44.wav,wav,
speech-librivox-0037_45,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_45.wav,wav,
speech-librivox-0037_46,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_46.wav,wav,
speech-librivox-0037_47,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_47.wav,wav,
speech-librivox-0037_48,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_48.wav,wav,
speech-librivox-0037_49,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_49.wav,wav,
speech-librivox-0037_50,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_50.wav,wav,
speech-librivox-0037_51,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_51.wav,wav,
speech-librivox-0037_52,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_52.wav,wav,
speech-librivox-0037_53,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_53.wav,wav,
speech-librivox-0037_54,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_54.wav,wav,
speech-librivox-0037_55,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_55.wav,wav,
speech-librivox-0037_56,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_56.wav,wav,
speech-librivox-0037_57,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_57.wav,wav,
speech-librivox-0037_58,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_58.wav,wav,
speech-librivox-0037_59,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_59.wav,wav,
speech-librivox-0037_60,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_60.wav,wav,
speech-librivox-0037_61,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_61.wav,wav,
speech-librivox-0037_62,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_62.wav,wav,
speech-librivox-0037_63,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_63.wav,wav,
speech-librivox-0037_64,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_64.wav,wav,
speech-librivox-0037_65,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_65.wav,wav,
speech-librivox-0037_66,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_66.wav,wav,
speech-librivox-0037_67,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_67.wav,wav,
speech-librivox-0037_68,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_68.wav,wav,
speech-librivox-0037_69,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_69.wav,wav,
speech-librivox-0037_70,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_70.wav,wav,
speech-librivox-0037_71,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_71.wav,wav,
speech-librivox-0037_72,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_72.wav,wav,
speech-librivox-0037_73,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_73.wav,wav,
speech-librivox-0037_74,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_74.wav,wav,
speech-librivox-0037_75,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_75.wav,wav,
speech-librivox-0037_76,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_76.wav,wav,
speech-librivox-0037_77,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_77.wav,wav,
speech-librivox-0037_78,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_78.wav,wav,
speech-librivox-0037_79,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_79.wav,wav,
speech-librivox-0037_80,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_80.wav,wav,
speech-librivox-0037_81,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_81.wav,wav,
speech-librivox-0037_82,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_82.wav,wav,
speech-librivox-0037_83,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_83.wav,wav,
speech-librivox-0037_84,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_84.wav,wav,
speech-librivox-0037_85,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_85.wav,wav,
speech-librivox-0037_86,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_86.wav,wav,
speech-librivox-0037_87,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_87.wav,wav,
speech-librivox-0037_88,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_88.wav,wav,
speech-librivox-0037_89,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_89.wav,wav,
speech-librivox-0037_90,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_90.wav,wav,
speech-librivox-0037_91,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_91.wav,wav,
speech-librivox-0037_92,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_92.wav,wav,
speech-librivox-0037_93,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_93.wav,wav,
speech-librivox-0037_94,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_94.wav,wav,
speech-librivox-0037_95,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_95.wav,wav,
speech-librivox-0037_96,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_96.wav,wav,
speech-librivox-0037_97,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_97.wav,wav,
speech-librivox-0037_98,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_98.wav,wav,
speech-librivox-0037_99,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_99.wav,wav,
speech-librivox-0037_100,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_100.wav,wav,
speech-librivox-0037_101,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_101.wav,wav,
speech-librivox-0037_102,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_102.wav,wav,
speech-librivox-0037_103,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_103.wav,wav,
speech-librivox-0037_104,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_104.wav,wav,
speech-librivox-0037_105,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_105.wav,wav,
speech-librivox-0037_106,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_106.wav,wav,
speech-librivox-0037_107,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0037_107.wav,wav,
speech-librivox-0038_0,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_0.wav,wav,
speech-librivox-0038_1,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_1.wav,wav,
speech-librivox-0038_2,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_2.wav,wav,
speech-librivox-0038_3,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_3.wav,wav,
speech-librivox-0038_4,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_4.wav,wav,
speech-librivox-0038_5,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_5.wav,wav,
speech-librivox-0038_6,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_6.wav,wav,
speech-librivox-0038_7,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_7.wav,wav,
speech-librivox-0038_8,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_8.wav,wav,
speech-librivox-0038_9,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_9.wav,wav,
speech-librivox-0038_10,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_10.wav,wav,
speech-librivox-0038_11,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_11.wav,wav,
speech-librivox-0038_12,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_12.wav,wav,
speech-librivox-0038_13,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_13.wav,wav,
speech-librivox-0038_14,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_14.wav,wav,
speech-librivox-0038_15,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_15.wav,wav,
speech-librivox-0038_16,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_16.wav,wav,
speech-librivox-0038_17,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_17.wav,wav,
speech-librivox-0038_18,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_18.wav,wav,
speech-librivox-0038_19,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_19.wav,wav,
speech-librivox-0038_20,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_20.wav,wav,
speech-librivox-0038_21,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_21.wav,wav,
speech-librivox-0038_22,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_22.wav,wav,
speech-librivox-0038_23,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_23.wav,wav,
speech-librivox-0038_24,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_24.wav,wav,
speech-librivox-0038_25,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_25.wav,wav,
speech-librivox-0038_26,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_26.wav,wav,
speech-librivox-0038_27,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_27.wav,wav,
speech-librivox-0038_28,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_28.wav,wav,
speech-librivox-0038_29,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_29.wav,wav,
speech-librivox-0038_30,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_30.wav,wav,
speech-librivox-0038_31,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_31.wav,wav,
speech-librivox-0038_32,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_32.wav,wav,
speech-librivox-0038_33,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_33.wav,wav,
speech-librivox-0038_34,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_34.wav,wav,
speech-librivox-0038_35,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_35.wav,wav,
speech-librivox-0038_36,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_36.wav,wav,
speech-librivox-0038_37,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_37.wav,wav,
speech-librivox-0038_38,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_38.wav,wav,
speech-librivox-0038_39,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_39.wav,wav,
speech-librivox-0038_40,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_40.wav,wav,
speech-librivox-0038_41,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_41.wav,wav,
speech-librivox-0038_42,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_42.wav,wav,
speech-librivox-0038_43,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_43.wav,wav,
speech-librivox-0038_44,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_44.wav,wav,
speech-librivox-0038_45,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_45.wav,wav,
speech-librivox-0038_46,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_46.wav,wav,
speech-librivox-0038_47,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_47.wav,wav,
speech-librivox-0038_48,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_48.wav,wav,
speech-librivox-0038_49,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_49.wav,wav,
speech-librivox-0038_50,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_50.wav,wav,
speech-librivox-0038_51,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_51.wav,wav,
speech-librivox-0038_52,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_52.wav,wav,
speech-librivox-0038_53,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_53.wav,wav,
speech-librivox-0038_54,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_54.wav,wav,
speech-librivox-0038_55,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_55.wav,wav,
speech-librivox-0038_56,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_56.wav,wav,
speech-librivox-0038_57,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_57.wav,wav,
speech-librivox-0038_58,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_58.wav,wav,
speech-librivox-0038_59,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_59.wav,wav,
speech-librivox-0038_60,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_60.wav,wav,
speech-librivox-0038_61,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_61.wav,wav,
speech-librivox-0038_62,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_62.wav,wav,
speech-librivox-0038_63,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_63.wav,wav,
speech-librivox-0038_64,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_64.wav,wav,
speech-librivox-0038_65,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_65.wav,wav,
speech-librivox-0038_66,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_66.wav,wav,
speech-librivox-0038_67,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_67.wav,wav,
speech-librivox-0038_68,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_68.wav,wav,
speech-librivox-0038_69,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_69.wav,wav,
speech-librivox-0038_70,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_70.wav,wav,
speech-librivox-0038_71,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_71.wav,wav,
speech-librivox-0038_72,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_72.wav,wav,
speech-librivox-0038_73,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_73.wav,wav,
speech-librivox-0038_74,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_74.wav,wav,
speech-librivox-0038_75,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_75.wav,wav,
speech-librivox-0038_76,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_76.wav,wav,
speech-librivox-0038_77,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_77.wav,wav,
speech-librivox-0038_78,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_78.wav,wav,
speech-librivox-0038_79,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_79.wav,wav,
speech-librivox-0038_80,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_80.wav,wav,
speech-librivox-0038_81,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_81.wav,wav,
speech-librivox-0038_82,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_82.wav,wav,
speech-librivox-0038_83,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_83.wav,wav,
speech-librivox-0038_84,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_84.wav,wav,
speech-librivox-0038_85,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_85.wav,wav,
speech-librivox-0038_86,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_86.wav,wav,
speech-librivox-0038_87,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_87.wav,wav,
speech-librivox-0038_88,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_88.wav,wav,
speech-librivox-0038_89,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_89.wav,wav,
speech-librivox-0038_90,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_90.wav,wav,
speech-librivox-0038_91,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_91.wav,wav,
speech-librivox-0038_92,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_92.wav,wav,
speech-librivox-0038_93,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_93.wav,wav,
speech-librivox-0038_94,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_94.wav,wav,
speech-librivox-0038_95,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_95.wav,wav,
speech-librivox-0038_96,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_96.wav,wav,
speech-librivox-0038_97,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_97.wav,wav,
speech-librivox-0038_98,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_98.wav,wav,
speech-librivox-0038_99,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_99.wav,wav,
speech-librivox-0038_100,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_100.wav,wav,
speech-librivox-0038_101,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_101.wav,wav,
speech-librivox-0038_102,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_102.wav,wav,
speech-librivox-0038_103,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_103.wav,wav,
speech-librivox-0038_104,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_104.wav,wav,
speech-librivox-0038_105,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_105.wav,wav,
speech-librivox-0038_106,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_106.wav,wav,
speech-librivox-0038_107,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_107.wav,wav,
speech-librivox-0038_108,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_108.wav,wav,
speech-librivox-0038_109,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_109.wav,wav,
speech-librivox-0038_110,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_110.wav,wav,
speech-librivox-0038_111,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_111.wav,wav,
speech-librivox-0038_112,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_112.wav,wav,
speech-librivox-0038_113,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_113.wav,wav,
speech-librivox-0038_114,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_114.wav,wav,
speech-librivox-0038_115,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_115.wav,wav,
speech-librivox-0038_116,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0038_116.wav,wav,
speech-librivox-0039_0,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_0.wav,wav,
speech-librivox-0039_1,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_1.wav,wav,
speech-librivox-0039_2,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_2.wav,wav,
speech-librivox-0039_3,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_3.wav,wav,
speech-librivox-0039_4,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_4.wav,wav,
speech-librivox-0039_5,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_5.wav,wav,
speech-librivox-0039_6,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_6.wav,wav,
speech-librivox-0039_7,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_7.wav,wav,
speech-librivox-0039_8,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_8.wav,wav,
speech-librivox-0039_9,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_9.wav,wav,
speech-librivox-0039_10,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_10.wav,wav,
speech-librivox-0039_11,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_11.wav,wav,
speech-librivox-0039_12,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_12.wav,wav,
speech-librivox-0039_13,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_13.wav,wav,
speech-librivox-0039_14,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_14.wav,wav,
speech-librivox-0039_15,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_15.wav,wav,
speech-librivox-0039_16,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_16.wav,wav,
speech-librivox-0039_17,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_17.wav,wav,
speech-librivox-0039_18,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_18.wav,wav,
speech-librivox-0039_19,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_19.wav,wav,
speech-librivox-0039_20,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_20.wav,wav,
speech-librivox-0039_21,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_21.wav,wav,
speech-librivox-0039_22,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_22.wav,wav,
speech-librivox-0039_23,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_23.wav,wav,
speech-librivox-0039_24,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_24.wav,wav,
speech-librivox-0039_25,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_25.wav,wav,
speech-librivox-0039_26,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_26.wav,wav,
speech-librivox-0039_27,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_27.wav,wav,
speech-librivox-0039_28,5.0,/courses/CS6140.202630/students/cong.m/musan/speech/librivox/speech-librivox-0039_28.wav,wav,
